Job Title,Company name,Job Detail,Location,URL,About the job
Urgent opening | Electrical / Electronic Engineer | Derabassi (Mohali),AGN CORPORATE CONSULTANCY SERVICES,Full-time · Entry level,"Sahibzada Ajit Singh Nagar, Punjab, India",https://www.linkedin.com/jobs/view/3396995972/?eBP=NotAvailableFromMidTier&recommendedFlavor=JOB_SEEKER_QUALIFIED&refId=Kz%2FToRJuGtGlVKH2%2FrBd2g%3D%3D&trackingId=knEB%2FoUMqoWit9NgOBynug%3D%3D&trk=flagship3_search_srp_jobs,"Job Description

The Ideal Candidate Should be



Salary: Max 30k per month

Location: Derabassi (MOhali, Punjab)

Timings: 9AM to 6PM

Sunday OFF

Thanks

AGN CCS TEAM

This job is provided by Shine.com
""electronics engineering"", ""electrical engineering"", electricals, electronics"
Electrical and Electronics Engineer,Jet Point Placement,Full-time · Entry level,"Noida, Uttar Pradesh, India",https://www.linkedin.com/jobs/view/3349859941/?eBP=NotAvailableFromMidTier&recommendedFlavor=JOB_SEEKER_QUALIFIED&refId=Kz%2FToRJuGtGlVKH2%2FrBd2g%3D%3D&trackingId=hIhZq32sYmXFyctL%2BkVbbQ%3D%3D&trk=flagship3_search_srp_jobs,"We have urgent opening for Electrical Engineer , Electronics Engineer for a reputed Company in South Delhi.

Job Responsibilities : Electrical Engineer

Candidate should have knowledge ofmaintenance of the unit machinery electrical equipment like Boiler, Machines, ,Electrical Panel, DG sets, transformer etc.

Candidate must have the knowledge of Production planning.






Interested Candidates please come to our office with 2 Hard Copy Resume 1 photo, 1 ID Proof + Residential Proof.



103, Raja House, 30-31,

Nehru Place, New Delhi-19

Ph: 011- 46561625

This job is provided by Shine.com
""quality control"", ""dg sets"", maintenance, inspection, ""electrical equipment"", components, testing"
Electrical Design Engineer,JEF GROUP,Full-time · Associate,"Bengaluru North, Karnataka, India",https://www.linkedin.com/jobs/view/3385954374/?alternateChannel=search&refId=Kz%2FToRJuGtGlVKH2%2FrBd2g%3D%3D&trackingId=4bBwCQwFx82PV%2BnDypRTCA%3D%3D&trk=d_flagship3_search_srp_jobs,"Good knowledge in AutoCAD 2D and basic 3D .

Good knowledge in 2D plan, sectional drawings, Isometric &

perspective views.

Good Knowledge in MS Office( Word,excel and power point)

Good communication skills

Good Knowledge in Basic Electrical



Design of electrical products and components to meet product

specifications.

Preparation of design drawings and installation drawings in

Autocad to meet client requirements.

Develop new drawings from hand sketches.

Customer interaction and understanding their requirement

Preparation customer documents

Presenting the design to the Customer.

Preparation of Bill of Materials

Understanding relevant codes and Standards

Skills:- AutoCAD and Electrical engineering"
Electrical Design Engineer,JEF GROUP,Full-time · Associate,"Bengaluru North, Karnataka, India",https://www.linkedin.com/jobs/view/3385954374/?alternateChannel=search&refId=Kz%2FToRJuGtGlVKH2%2FrBd2g%3D%3D&trackingId=4bBwCQwFx82PV%2BnDypRTCA%3D%3D&trk=d_flagship3_search_srp_jobs,"Good knowledge in AutoCAD 2D and basic 3D .

Good knowledge in 2D plan, sectional drawings, Isometric &

perspective views.

Good Knowledge in MS Office( Word,excel and power point)

Good communication skills

Good Knowledge in Basic Electrical



Design of electrical products and components to meet product

specifications.

Preparation of design drawings and installation drawings in

Autocad to meet client requirements.

Develop new drawings from hand sketches.

Customer interaction and understanding their requirement

Preparation customer documents

Presenting the design to the Customer.

Preparation of Bill of Materials

Understanding relevant codes and Standards

Skills:- AutoCAD and Electrical engineering"
Electrical and Electronics Engineer,Jet Point Placement,Full-time · Entry level,"Noida, Uttar Pradesh, India",https://www.linkedin.com/jobs/view/3349859941/?eBP=NotAvailableFromMidTier&recommendedFlavor=JOB_SEEKER_QUALIFIED&refId=dARNLWeg0hsWEaqIYvf2ug%3D%3D&trackingId=6w47JPgQ%2Bgm0evXjvHfwHA%3D%3D&trk=flagship3_search_srp_jobs,"We have urgent opening for Electrical Engineer , Electronics Engineer for a reputed Company in South Delhi.

Job Responsibilities : Electrical Engineer

Candidate should have knowledge ofmaintenance of the unit machinery electrical equipment like Boiler, Machines, ,Electrical Panel, DG sets, transformer etc.

Candidate must have the knowledge of Production planning.






Interested Candidates please come to our office with 2 Hard Copy Resume 1 photo, 1 ID Proof + Residential Proof.



103, Raja House, 30-31,

Nehru Place, New Delhi-19

Ph: 011- 46561625

This job is provided by Shine.com
""quality control"", ""dg sets"", maintenance, inspection, ""electrical equipment"", components, testing"
Urgently Required Electrical Engineer for Oil and Gas Industry,MANAGEMENT CAREERS,Full-time · Entry level,"Bankura, West Bengal, India",https://www.linkedin.com/jobs/view/3372512228/?eBP=NotAvailableFromMidTier&refId=dARNLWeg0hsWEaqIYvf2ug%3D%3D&trackingId=GcPHgPYTV1lF3QX7%2F5SmJw%3D%3D&trk=flagship3_search_srp_jobs,"Dear

Candidate,

It's an urgent requirement that's why walkin Interviews are going for only one week. Number of vacancies are limited . Come in proper formal dress and with your educational documents and 2 passport size photographs.

Salary depends upon your interview. There are 3 Rounds interview ,its include Technical and HR Round If you are selected then you can join from the next day with proper documents.


Education: -B.tech/Diploma-Electrical Engineering

Experience: - 1yrs to 4yrs (Freshers also Apply)




Regard's

R Patra

HR Team

This job is provided by Shine.com
""site engineer"", ""site supervisor"", ""freshers"", ""electrical engineering"""
Urgently Required Electrical Engineer for Oil and Gas Industry,MANAGEMENT CAREERS,Full-time · Entry level,"Nayagarh, Odisha, India",https://www.linkedin.com/jobs/view/3372511417/?eBP=NotAvailableFromMidTier&refId=dARNLWeg0hsWEaqIYvf2ug%3D%3D&trackingId=Zms%2BXKSFY63gZlrWeSBsow%3D%3D&trk=flagship3_search_srp_jobs,"Dear

Candidate,

It's an urgent requirement that's why walkin Interviews are going for only one week. Number of vacancies are limited . Come in proper formal dress and with your educational documents and 2 passport size photographs.

Salary depends upon your interview. There are 3 Rounds interview ,its include Technical and HR Round If you are selected then you can join from the next day with proper documents.


Education: -B.tech/Diploma-Electrical Engineering

Experience: - 1yrs to 4yrs (Freshers also Apply)




Regard's

R Patra

HR Team

This job is provided by Shine.com
""site engineer"", ""site supervisor"", ""freshers"", ""electrical engineering"""
Urgently Required Electrical Engineer for Oil and Gas Industry,MANAGEMENT CAREERS,Full-time · Entry level,"Paikmal, Odisha, India",https://www.linkedin.com/jobs/view/3372509593/?eBP=NotAvailableFromMidTier&refId=dARNLWeg0hsWEaqIYvf2ug%3D%3D&trackingId=pjhBNLOcZ6KQniHk%2FUnhwQ%3D%3D&trk=flagship3_search_srp_jobs,"Dear

Candidate,

It's an urgent requirement that's why walkin Interviews are going for only one week. Number of vacancies are limited . Come in proper formal dress and with your educational documents and 2 passport size photographs.

Salary depends upon your interview. There are 3 Rounds interview ,its include Technical and HR Round If you are selected then you can join from the next day with proper documents.


Education: -B.tech/Diploma-Electrical Engineering

Experience: - 1yrs to 4yrs (Freshers also Apply)




Regard's

R Patra

HR Team

This job is provided by Shine.com
""site engineer"", ""site supervisor"", ""freshers"", ""electrical engineering"""
Urgently Required Electrical Engineer for Oil and Gas Industry,MANAGEMENT CAREERS,Full-time · Entry level,"Murshidabad, West Bengal, India",https://www.linkedin.com/jobs/view/3372510471/?eBP=NotAvailableFromMidTier&refId=dARNLWeg0hsWEaqIYvf2ug%3D%3D&trackingId=4SN26mipu%2F7eOo7RxfZR6w%3D%3D&trk=flagship3_search_srp_jobs,"Dear

Candidate,

It's an urgent requirement that's why walkin Interviews are going for only one week. Number of vacancies are limited . Come in proper formal dress and with your educational documents and 2 passport size photographs.

Salary depends upon your interview. There are 3 Rounds interview ,its include Technical and HR Round If you are selected then you can join from the next day with proper documents.


Education: -B.tech/Diploma-Electrical Engineering

Experience: - 1yrs to 4yrs (Freshers also Apply)




Regard's

R Patra

HR Team

This job is provided by Shine.com
""site engineer"", ""site supervisor"", ""freshers"", ""electrical engineering"""
Electrical Engineer II,Thermo Fisher Scientific,Full-time,"Hyderabad, Telangana, India",https://www.linkedin.com/jobs/view/3369299654/?eBP=NotAvailableFromMidTier&recommendedFlavor=SCHOOL_RECRUIT&refId=dARNLWeg0hsWEaqIYvf2ug%3D%3D&trackingId=umy4uDub27KfRxh87ea0Xg%3D%3D&trk=flagship3_search_srp_jobs,"In this role, you have the opportunity to make a substantial contribution to sustaining and improving on-market instruments and consumable for Thermo Fisher Ion Chromotogrophy and Sample Preparation (ICSP) products.

Ensure continuity of products critical to Thermo Fisher ICSP BU, supporting various commercial and university labs across the world.

Responsibilities :

Leading projects related to the sustaining and improvement of on-market instrument and consumable products.

Experience in analog and digital circuit design with FPGA’s, 8/16/32-bit microprocessors

Ensure compliance, including electromagnetic compatibility and immunity, for electrical subsystems

Proficient in debugging instruments (digital oscilloscopes, logic analyzers, spectrum analyzers)

Qualification of electrical components and HW designs (circuit analysis, circuit design) to ensure supply chain continuity, reduce cost and improve device performance. Knowledge and experience with various components and designs with components for mixed signal, serial comm, data acquisition, signal processing, signal integrity, and switching power supply design.

Manage PCB revisions for sustainability

Develop and maintain technical documentation, including test plans, protocols, and reports to document execution of qualification activities

Define and revise HW performance requirements to support new/existing designs

Develop and validate test methods for evaluating product performance in support of design qualification and product release

Investigate product failures to determine root cause and suggest design/manufacturing improvements to prevent recurrence

Provide technical support to internal and contract manufacturing partners

Perform all of these tasks under minimal supervision

Qualification:

7+ years of proven ability to support the sustainable manufacturing of electronic products

Knowledge of PCBA design and verification

Knowledge of analog and digital circuit design and analysis

Working knowledge and experience in IEC-61010 and ISO 13485 is highly preferred

Experience with design control including development of Design Development Procedures, Requirements, Specifications, V&V Plans, Test Protocols and Associated Reports is a plus

Experience with product lifecycle management systems and configuration management

Experience collaborating with other engineering disciplines and other functional teams


Leading systematic technical investigations and use of proven problem-solving methodology (Root Cause Analysis tools – 5 Whys, Fish bone, etc…)"
Electrical Engineer - 1-2 years Experience - Yeswanthpur - Bangalore,Futures And Careers,Full-time · Entry level,"Bengaluru, Karnataka, India",https://www.linkedin.com/jobs/view/3414690142/?eBP=NotAvailableFromMidTier&recommendedFlavor=JOB_SEEKER_QUALIFIED&refId=dARNLWeg0hsWEaqIYvf2ug%3D%3D&trackingId=PthUb4FKELBF%2FqhEDSNqgw%3D%3D&trk=flagship3_search_srp_jobs,"Experience: 1-2 yrs.
Education qualification: Diploma in Electrical
Good Knowledge in Basic Electrical, Load Calculation and wiring.
Good Knowledge about electrical switchgears ratings and selection.
Capable to read, understand & design electrical circuits."
Electrical Commissioning Engineer,GE Power,Full-time · Entry level,"Noida, Uttar Pradesh, India",https://www.linkedin.com/jobs/view/3395136778/?eBP=NotAvailableFromMidTier&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=dARNLWeg0hsWEaqIYvf2ug%3D%3D&trackingId=8Qsypon9CXR2SscYe5MpzQ%3D%3D&trk=flagship3_search_srp_jobs,"Job Description Summary
Execution of Electrical commissioning works, which are to be compliant with safety, time schedule, respective budget, and satisfactory quality. Electrical Commissioning Engineer is responsible for ensuring Electrical commissioning of systems like preparations for energization, temporary energization and permanent energization of MV/LV/DC/UPS systems, UAT’s & HV systems in a Combined cycle Power Plant. He / she shall be also supporting Mechanical & Controls commissioning team in startup and commissioning.








No"
Electrical Engineer (Distribution),Stantec,Full-time · Mid-Senior level,"Maharashtra, India",https://www.linkedin.com/jobs/view/3370868209/?eBP=NotAvailableFromMidTier&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=dARNLWeg0hsWEaqIYvf2ug%3D%3D&trackingId=UoopG4xSoEXex6uPt2dg7g%3D%3D&trk=flagship3_search_srp_jobs,"21557BR

Requisition Number

21557BR





Stantec is a leader in global infrastructure, water resource development, Buildings, Mining, Power and Dams, Substations, Industrial projects, and Oil and Gas providing engineering design and remediation, construction, procurement, program management, and technology solutions for the environmental, water, wastewater, energy, and power markets along with industrial sectors of the Americas, Europe, Middle East, Asia Pacific region.

Stantec is looking for an Electrical Engineer who can contribute to the ongoing growth of Stantec Resource Net India Private Ltd by providing technical expertise in the Electrical discipline, as part of a multi-disciplinary team delivering conceptual design, outline design, detailed design and construction support for Transmission and distribution team.

The role also requires supporting Senior and Principal Engineers by providing technical expertise to ensure that project outcomes in terms of profit, schedule, and technical and quality standards, meet both the client’s and Stantec’s expectations.









Electrical Engineer (Distribution)



Full-Time

Regular

Design



We’re active members of the communities we serve. That’s why at Stantec we always design with community in mind. We believe growing a great design company happens from the inside out. We look for people who are drawn to use every talent they possess, plus creativity, determination and a drive to do the extraordinary.

The Stantec community unites approximately 22,000 employees working in over 400 locations across six continents. We collaborate across disciplines and industries to bring projects to life. Our work as architects, engineers, and consultants from initial project concept and planning through design, construction and commissioning is built on a solid history of success. So, when we take on a project, we see the opportunity to make a lasting connection with the people and places where we live and work. Redefine your personal best. Join us!



India-Maharashtra-Pune



India



Maharashtra



Pune"
Electrical engineer,Applied Materials,Full-time,"Bengaluru East, Karnataka, India",https://www.linkedin.com/jobs/view/3384064569/?eBP=NotAvailableFromMidTier&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=dARNLWeg0hsWEaqIYvf2ug%3D%3D&trackingId=Bw2keffGSGchrL%2B7NKgcNw%3D%3D&trk=flagship3_search_srp_jobs,"About Applied

Applied Materials is the leader in materials engineering solutions. Virtually every new chip produced and every advanced display in the world has been processed one of our solutions. Our expertise in modifying materials at atomic levels and on an industrial scale enables customers to transform possibilities into reality. At Applied Materials, our innovations make possible the technology shaping the future. To achieve this, we employ some of the best, brightest, and most talented people in the world who work together as part of a winning team. While virtually every nationality, culture, and background are currently represented within Applied Materials, we strive for a more robust Culture of Inclusion (COI) and diversity.


You will be part of the Business Unit which is redefining the business model. Your day-to-day work will involve intense interactions with highly accomplished architects, engineers, and product specialists and who are passionate about path breaking architectures and creating new solutions to bring in greater ROI for our customers.

If you are the person who likes to experiment with unconventional ideas, define the solution using first principles and have a natural affinity towards creating technology products, then this will be the right opportunity for you.


You will have freedom to create new solutions by transforming your innovative ideas to products. You will be collaborating with the experts from diverse background which will expand your horizon and bring in growth in responsibility and career. You will be constantly pushing the limits of the technology and will be growing as an expert in a functional area.


We are recruiting for a highly motivated Electrical Engineer for their design team. The position requires in-depth knowledge and experience in design and development of Electricals Power and Controls, uses best practices and knowledge to improve products and services, solves complex problems, and brings a new perspective using existing solutions.

This role requires strong communication, in addition to being comfortable with working independently through ambiguities under minimal guidance, and acts as a resource for colleagues with less experience.















Bachelor's Degree

Around 7 Years


Education:

Bachelor's Degree


Certifications:

Languages:

Years of Experience:

7 - 10 Years

Work Experience:

Additional Information

Travel:

Yes, 10% of the Time

Relocation Eligible:

Yes

Applied Materials is an Equal Opportunity Employer committed to diversity in the workplace. All qualified applicants will receive consideration for employment without regard to race, color, national origin, citizenship, ancestry, religion, creed, sex, sexual orientation, gender identity, age, disability, veteran or military status, or any other basis prohibited by law."
Urgently Required Electrical Engineer for Oil and Gas Industry,MANAGEMENT CAREERS,Full-time · Entry level,"Kolkata, West Bengal, India",https://www.linkedin.com/jobs/view/3405266735/?eBP=NotAvailableFromMidTier&refId=dARNLWeg0hsWEaqIYvf2ug%3D%3D&trackingId=A2HIiyqqXHfimTxaJdp2tw%3D%3D&trk=flagship3_search_srp_jobs,"Dear

Candidate,

It's an urgent requirement that's why walkin Interviews are going for only one week. Number of vacancies are limited . Come in proper formal dress and with your educational documents and 2 passport size photographs.

Salary depends upon your interview. There are 3 Rounds interview ,its include Technical and HR Round If you are selected then you can join from the next day with proper documents.


Education: -B.tech/Diploma-Electrical Engineering

Experience: - 1yrs to 4yrs (Freshers also Apply)




Regard's

R Patra

HR Team

This job is provided by Shine.com
""site engineer"", ""site supervisor"", ""freshers"", ""electrical engineering"""
Electrical Project Engineer,Dhingra Pharma,Full-time · Entry level,"Jaipur, Rajasthan, India",https://www.linkedin.com/jobs/view/3410599594/?eBP=NotAvailableFromMidTier&refId=dARNLWeg0hsWEaqIYvf2ug%3D%3D&trackingId=yyupEygi4IryJS%2FAfcCMKw%3D%3D&trk=flagship3_search_srp_jobs,"We are looking for an experienced electrical technician to evaluate, assemble, and maintain electrical systems in equipment which are predominantly portable. The electrical technician does not design electrical systems but will identify potential problems in design. To be successful as an electrical technician, you should be able to read electrical system design plans and recommend improvements, as well as calibrate instruments, and diagnose faulty equipment. Assembling, evaluating, testing, and maintaining electrical or electronic wiring, equipment, appliances, and apparatus, Reading and interpreting electrical and electronic circuit blueprints, diagrams, and schematics.


This job is provided by Shine.com
""electrical site engineering"", ""electrical engineering"", ""electrical cad"", ""electrical technician"", ""electrical industry"", ""electrical installation"", ""electrical projects"", electricals, ""electrical design"", ""electrical maintenance"""
Electrical Project Engineer,Dhingra Pharma,Full-time · Entry level,"Noida, Uttar Pradesh, India",https://www.linkedin.com/jobs/view/3411104106/?eBP=NotAvailableFromMidTier&refId=dARNLWeg0hsWEaqIYvf2ug%3D%3D&trackingId=tQm1Vy3770ZB21I3MJMiUg%3D%3D&trk=flagship3_search_srp_jobs,"We are looking for an experienced electrical technician to evaluate, assemble, and maintain electrical systems in equipment which are predominantly portable. The electrical technician does not design electrical systems but will identify potential problems in design. To be successful as an electrical technician, you should be able to read electrical system design plans and recommend improvements, as well as calibrate instruments, and diagnose faulty equipment. Assembling, evaluating, testing, and maintaining electrical or electronic wiring, equipment, appliances, and apparatus, Reading and interpreting electrical and electronic circuit blueprints, diagrams, and schematics.


This job is provided by Shine.com
""electrical site engineering"", ""electrical engineering"", ""electrical cad"", ""electrical technician"", ""electrical industry"", ""electrical installation"", ""electrical projects"", electricals, ""electrical design"", ""electrical maintenance"""
Electrical Project Engineer,Dhingra Pharma,Full-time · Entry level,"Delhi, Delhi, India",https://www.linkedin.com/jobs/view/3410598680/?eBP=NotAvailableFromMidTier&refId=dARNLWeg0hsWEaqIYvf2ug%3D%3D&trackingId=T5lOwjY6Dz6zJ5EUKchdcw%3D%3D&trk=flagship3_search_srp_jobs,"We are looking for an experienced electrical technician to evaluate, assemble, and maintain electrical systems in equipment which are predominantly portable. The electrical technician does not design electrical systems but will identify potential problems in design. To be successful as an electrical technician, you should be able to read electrical system design plans and recommend improvements, as well as calibrate instruments, and diagnose faulty equipment. Assembling, evaluating, testing, and maintaining electrical or electronic wiring, equipment, appliances, and apparatus, Reading and interpreting electrical and electronic circuit blueprints, diagrams, and schematics.


This job is provided by Shine.com
""electrical site engineering"", ""electrical engineering"", ""electrical cad"", ""electrical technician"", ""electrical industry"", ""electrical installation"", ""electrical projects"", electricals, ""electrical design"", ""electrical maintenance"""
Electrical Design Engineer,Mahindra Truck and Bus,Full-time · Entry level,"Kolkata, West Bengal, India",https://www.linkedin.com/jobs/view/3361910697/?eBP=NotAvailableFromMidTier&refId=dARNLWeg0hsWEaqIYvf2ug%3D%3D&trackingId=CbdzJFjwD62G6%2FxPPLzrow%3D%3D&trk=flagship3_search_srp_jobs,"DEAR CANDIDATE SEND YOUR RESUME & CALLS ON THIS WHATSAPP NUMBER+919928926089


Traveling to client locations for equipment inspection."
Electrical Engineer,Barry-Wehmiller,Full-time · Entry level,"Chennai, Tamil Nadu, India",https://www.linkedin.com/jobs/view/3405790641/?eBP=NotAvailableFromMidTier&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=dARNLWeg0hsWEaqIYvf2ug%3D%3D&trackingId=Y4UNkVQa%2BX3qhnR0j5OhDA%3D%3D&trk=flagship3_search_srp_jobs,"About Us

Barry-Wehmiller is a diversified global supplier of engineering consulting and manufacturing technology for the packaging, corrugating, sheeting and paper-converting industries. By blending people-centric leadership with disciplined operational strategies and purpose-driven growth, Barry-Wehmiller has become a $3 billion organization with nearly 12,000 team members united by a common belief: to use the power of business to build a better world.



Perform electrical design, technical analysis and/or resolution of engineering problems with consideration of manufacturing feasibility, cost, and operation





BW Corporate US"
Electrical/Hdwr Engineer VI,"Aruba, a Hewlett Packard Enterprise company",Full-time,"Bengaluru, Karnataka, India",https://www.linkedin.com/jobs/view/3373697797/?eBP=NotAvailableFromMidTier&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=dARNLWeg0hsWEaqIYvf2ug%3D%3D&trackingId=pnpjFQXFVPAzXr4jZzlAtg%3D%3D&trk=flagship3_search_srp_jobs,"This role has been designated as ‘Edge’, which means you will primarily work outside of an HPE office.

Job Description

Job Description:

At Hewlett Packard Enterprise (HPE), we live by three core values that drive our business: Partner. Innovate. Act. These values combine to help us create important work worldwide to advance how people live and work.

HPE makes Hybrid IT simple. HPE helps customers to design the right mix of Hybrid IT to serve their unique needs. We bring next-generation infrastructure that uses intelligent software to simplify and accelerate the delivery of new apps, services, and business insights. Providing with new ways to deliver and manage IT on-premises and in the cloud.


Hewlett Packard Enterprise is the global edge-to-cloud company advancing the way people live and work. We help companies connect, protect, analyze, and act on their data and applications wherever they live, from edge to cloud, so they can turn insights into outcomes at the speed required to thrive in today’s complex world. Our culture thrives on finding new and better ways to accelerate what’s next. We know diverse backgrounds are valued and succeed here. We have the flexibility to manage our work and personal needs. We make bold moves, together, and are a force for good. If you are looking to stretch and grow your career our culture will embrace you. Open up opportunities with HPE.

Data is the life force of any organization and at we make simplifying data management the key to moving forward, faster. Together, we help our clients accelerate their business transformation and data-first modernization by simplifying data management via a cloud operational experience for all their apps and data.


You are a dynamic, driven professional with a passion for success – yours, your company’s, and your customers. You bring knowledge and expertise in high-performance computing, cloud computing, or related technical fields, strong communication and collaboration skills, and you always conduct yourself with the highest professionalism and integrity.


Designs, analyzes, develops, modifies and evaluates electrical/electronic parts, components, sub-systems, algorithms, or integrated circuitry for electrical/electronic equipment and other hardware systems. Conducts feasibility studies, design margin and validation analyses and empirical testing on new and modified designs. Assists in architecture development and assessment. Evaluates reliability of materials, properties, designs, and techniques used in production. May direct support personnel in the preparation of detailed design, design testing and prototype fabrication.


Applies advanced subject matter knowledge to solve complex business issues and is regarded as a subject matter expert. Frequently contributes to the development of new ideas and methods. Works on complex problems where analysis of situations or data requires an in-depth evaluation of multiple factors. Leads and/or provides expertise to functional project teams and may participate in cross-functional initiatives. Acts as an expert providing direction and guidance to process improvements and establishing policies. Frequently represents the organization to external customers/clients. Exercises significant independent judgment to determine best method for accomplishing work and achieving objectives. May provide mentoring and guidance to lower level employees.







Allegro, PADs.

: Hyperlynx.

I2C, UART, USB, DDR4, SATA, PCIE, and SFI 25G/10G

Intel, AMD, Broadcom

Broadcom, Marvel

VHDL and Verilog added advantage


A competitive salary and extensive social benefits

Diverse and dynamic work environment

Work-life balance and support for career development

An amazing life inside the element!

Want to know more about how you can make your mark with us?


https://www.facebook.com/HPECareers

https://www.instagram.com/HPECareers/

https://twitter.com/HPE_Careers

#India #services, #hpefs, #pns and #zerto

HPE is an Equal Employment Opportunity/Veterans/Disabled/LGBT and Affirmative Action employer. We are committed to diversity and building a team that represents a variety of backgrounds, perspectives, and skills. Our goal is to be one global diverse team that is representative of our customers, in an inclusive environment where we can continue to innovate and grow together.


Engineering


Expert


HPE will comply with all applicable laws related to employer use of arrest and conviction records, including laws requiring employers to consider for employment qualified applicants with criminal histories."
Sr. Electrical Engineer,Schneider Electric,Full-time · Mid-Senior level,"Bengaluru, Karnataka, India",https://www.linkedin.com/jobs/view/3356240968/?eBP=NotAvailableFromMidTier&recommendedFlavor=SCHOOL_RECRUIT&refId=dARNLWeg0hsWEaqIYvf2ug%3D%3D&trackingId=5adK%2Bh7cVLQJ3T185Tx%2B2A%3D%3D&trk=flagship3_search_srp_jobs,"Make the most of your energy in a career at Schneider Electric

Schneider Electric is the global specialist in energy management. We hire individuals driven by a desire to impact the

world. With a mission to make the most of our clients' energy, we can help solve the global energy dilemma by helping companies and individuals make more efficient use of the energy they already use. We are passionate about delivering real and innovative solutions in energy management and energy efficiency, making energy safe, reliable, efficient, productive, and green.

Join Schneider Electric and power your career! Discover the opportunity to join an international, dynamic, and responsible company that fosters the development of all its people around the world. Every day, we empower employees to achieve more and experience exciting careers. Find out how our values and unique position make Schneider Electric the employer of choice. The Secure Power Division of Schneider Electric has a great opportunity, to join our EcoStruxure Software Business as an at our R&D Design Hub in Bangalore, India.


In this role you will work closely with other R&D engineers and be accountable to develop electronic hardware for embedded systems; to ensure adequate performance, quality, and reliability of the product; as well as compliance to specific ratings, product specifications, agency, and standards requirements.

The ideal candidate for this position has a demonstrated interest in microprocessor-based systems and is capable of performing highly technical work. You are a team player who possesses organizational and communication skills and has strong problem-solving abilities in dealing with both electrical and mechanical equipment.

This position reports to the EcoStruxure Software Business, Secure Power Division of Schneider Electric.







Full-time

007W6N"
Electrical Engineering II,AECOM,Full-time · Entry level,"Pune, Maharashtra, India",https://www.linkedin.com/jobs/view/3362358734/?eBP=NotAvailableFromMidTier&recommendedFlavor=SCHOOL_RECRUIT&refId=dARNLWeg0hsWEaqIYvf2ug%3D%3D&trackingId=jDkmcy1d3uS4scMbOgbPWQ%3D%3D&trk=flagship3_search_srp_jobs,"Company Description

We will give you the flexibility you need to do your best work with hybrid work options. Whether you’re working from an AECOM office, remote location or at a client site, you will be working in a dynamic environment where your integrity, entrepreneurial spirit and pioneering mindset are championed. You will help us foster a culture of equity, diversity and inclusion – a safe and respectful workplace, where we invite everyone to bring their whole selves to work using their unique talents, backgrounds and expertise to create transformational outcomes for our clients. We will encourage you to grow and develop your career with us through our technical and professional development programs and diverse career opportunities. We believe in leadership at all levels. No matter where you sit in the organization you can make a lasting impact on the projects you work on, the teams and committees you join and our business. We offer competitive pay and benefits, well-being programs to support you and your family, and the development resources you need to advance your career. When you join us, you will connect and collaborate with a global network of experts – planners, designers, engineers, scientists, consultants, program and construction managers – leading the change toward a more sustainable and equitable future. Join us and let’s get started. As an Equal Opportunity Employer, we believe in each person’s potential, and we’ll help you reach yours.





MINIMUM REQUIREMENTS:





We will give you the flexibility you need to do your best work. Whether you’re working from an AECOM office, remote location or at a client site, you will be working in a dynamic environment where your integrity, entrepreneurial spirit and pioneering mindset are championed.

With infrastructure investment accelerating worldwide, our services are in great demand, and there’s never been a better time to be at AECOM! Join us, and you’ll get all the benefits of being a part of a global, publicly traded firm – access to industry-leading technology and thinking and transformational work with big impact and work flexibility.

We will encourage you to grow and develop your career with us through our technical and professional development programs and diverse career opportunities. We believe in leadership at all levels. No matter where you sit in the organization you can make a lasting impact on the projects you work on, the teams and committees you join and our business.

AECOM provides a wide array of compensation and benefits programs to meet the diverse needs of our employees and their families. We also provide a robust global well-being program. We’re the world’s trusted global infrastructure firm, and we’re in this together – your growth and success are ours too.

As an Equal Opportunity Employer, we believe in each person’s potential, and we’ll help you reach yours.

Join us and let’s get started.

J10067793

Transportation

DCS

Europe & India"
